Begin IJ Block
1   7   12   17   -0.0003289073
1   7   12   18   0.0000000000
1   7   12   20   0.0002476864
1   7   12   21   0.0000000000
1   7   12   22   0.0007530624
1   7   12   23   -0.0000000000
1   7   12   25   0.0000000002
1   7   12   27   0.0001318922
1   7   12   28   -0.0000000001
1   7   12   29   0.0001762446
1   7   12   30   0.0005316062
1   7   13   16   0.0002056395
1   7   13   17   -0.0000000000
1   7   13   18   -0.0002562332
1   7   13   20   -0.0000000000
1   7   13   21   0.0005318326
1   7   13   22   -0.0000000000
1   7   13   23   0.0000620416
1   7   13   25   0.0001056449
1   7   13   27   -0.0000000001
1   7   13   28   0.0001133074
1   7   13   29   -0.0000000000
1   7   13   30   0.0000000001
1   7   14   16   0.0000000000
1   7   14   17   -0.0006442343
1   7   14   18   0.0000000000
1   7   14   20   0.0004108533
1   7   14   21   0.0000000000
1   7   14   22   0.0014577211
1   7   14   23   -0.0000000000
1   7   14   25   0.0000000001
1   7   14   27   0.0001620598
1   7   14   28   -0.0000000000
1   7   14   29   0.0003219908
1   7   14   30   0.0008995224
1   7   15   16   -0.0000000000
1   7   15   17   -0.0018668525
1   7   15   18   -0.0000000000
1   7   15   20   0.0012085477
1   7   15   21   0.0000000000
1   7   15   22   0.0042224192
1   7   15   23   0.0000000000
1   7   15   25   -0.0000000000
1   7   15   27   0.0004971110
1   7   15   28   0.0000000001
1   7   15   29   0.0009108118
1   7   15   30   0.0026454688
1   8   1   16   -0.0000000000
1   8   1   17   0.0000703923
1   8   1   18   -0.0000000000
1   8   1   20   -0.0004341532
1   8   1   21   0.0000000000
1   8   1   22   -0.0003683164
1   8   1   23   0.0000000000
1   8   1   25   -0.0000000000
1   8   1   27   -0.0004367892
1   8   1   28   0.0000000000
1   8   1   29   -0.0002863661
1   8   1   30   -0.0010319598
1   8   2   16   -0.0006982567
1   8   2   17   0.0000000000
1   8   2   18   -0.0004099020
1   8   2   20   0.0000000000
1   8   2   21   -0.0005053362
1   8   2   22   0.0000000000
1   8   2   23   -0.0008045700
1   8   2   25   0.0011792629
1   8   2   27   -0.0000000000
1   8   2   28   0.0003068774
1   8   2   29   -0.0000000000
1   8   2   30   0.0000000000
1   8   3   16   -0.0000000000
1   8   3   17   0.0001761709
1   8   3   18   -0.0000000000
1   8   3   20   0.0002974570
1   8   3   21   0.0000000000
