Begin IJ Block
1   9   8   16   0.0000000000
1   9   8   17   0.0005543772
1   9   8   19   -0.0000000000
1   9   8   20   0.0000353553
1   9   8   21   -0.0000000000
1   9   8   22   0.0001793426
1   9   8   24   -0.0007349734
1   9   8   26   -0.0000000000
1   9   8   27   0.0000742753
1   9   8   28   0.0000000000
1   9   9   18   -0.0000000000
1   9   9   23   -0.0000068124
1   9   9   25   0.0000000000
1   9   10   15   -0.0000225112
1   9   10   16   0.0000000000
1   9   10   17   0.0001863762
1   9   10   19   0.0000000000
1   9   10   20   0.0001400463
1   9   10   21   0.0000000001
1   9   10   22   -0.0000557817
1   9   10   24   -0.0001416726
1   9   10   26   -0.0000000001
1   9   10   27   0.0000020868
1   9   10   28   -0.0000000001
1   9   11   18   -0.0004322662
1   9   11   23   0.0000000000
1   9   11   25   0.0004101464
1   9   12   15   0.0000000000
1   9   12   16   -0.0001664865
1   9   12   17   -0.0000000000
1   9   12   19   0.0002534197
1   9   12   20   -0.0000000000
1   9   12   21   0.0004113939
1   9   12   22   -0.0000000000
1   9   12   24   -0.0000000001
1   9   12   26   0.0001612725
1   9   12   27   -0.0000000001
1   9   12   28   0.0001899689
1   9   13   15   -0.0001481082
1   9   13   16   0.0000000000
1   9   13   17   0.0003298533
1   9   13   19   0.0000000000
1   9   13   20   -0.0000494484
1   9   13   21   0.0000000000
1   9   13   22   0.0001176642
1   9   13   24   -0.0004557073
1   9   13   26   -0.0000000001
1   9   13   27   -0.0000089820
1   9   13   28   -0.0000000000
1   9   14   15   0.0000000000
1   9   14   16   -0.0002450325
1   9   14   17   -0.0000000000
1   9   14   19   0.0004600269
1   9   14   20   0.0000000000
1   9   14   21   0.0006414358
1   9   14   22   -0.0000000000
1   9   14   24   -0.0000000001
1   9   14   26   0.0003405908
1   9   14   27   -0.0000000000
1   9   14   28   0.0003258793
1   10   1   18   -0.0002070152
1   10   1   23   0.0000000000
1   10   1   25   0.0005151933
1   10   2   18   0.0000000000
1   10   2   23   -0.0006016050
1   10   2   25   -0.0000000000
1   10   3   18   0.0002436491
1   10   3   23   -0.0000000000
1   10   3   25   0.0004023792
1   10   4   15   0.0015380721
1   10   4   16   -0.0000000000
1   10   4   17   -0.0018466428
1   10   4   19   0.0000000000
1   10   4   20   0.0022253549
1   10   4   21   -0.0000000000
1   10   4   22   0.0005990853
1   10   4   24   0.0016786280
1   10   4   26   0.0000000000
1   10   4   27   0.0011817744
1   10   4   28   0.0000000000
1   10   5   18   0.0000000000
1   10   5   23   0.0004073973
1   10   5   25   -0.0000000000
1   10   6   18   -0.0000946998
1   10   6   23   0.0000000000
1   10   6   25   0.0011245882
1   10   7   18   0.0000000000
1   10   7   23   0.0014465916
1   10   7   25   -0.0000000000
1   10   8   18   -0.0000624498
1   10   8   25   0.0002707344
1   10   9   15   -0.0000000000
1   10   9   16   -0.0000776184
1   10   9   17   -0.0000000000
1   10   9   19   0.0000564754
1   10   9   20   0.0000000000
1   10   9   21   0.0001737049
1   10   9   22   0.0000000000
1   10   9   24   -0.0000000000
1   10   9   26   0.0000353557
1   10   9   27   0.0000000000
1   10   9   28   0.0000645691
1   10   10   18   -0.0004578160
1   10   10   23   -0.0000000000
1   10   10   25   0.0000760021
1   10   11   15   -0.0004093726
1   10   11   16   0.0000000000
1   10   11   17   0.0006174856
1   10   11   20   -0.0005412891
1   10   11   21   0.0000000000
1   10   11   22   -0.0001526348
1   10   11   24   -0.0005250615
1   10   11   26   -0.0000000000
1   10   11   27   -0.0003177228
1   10   11   28   -0.0000000000
1   10   12   18   -0.0000000000
1   10   12   23   0.0001766839
1   10   12   25   0.0000000000
1   10   13   18   0.0000867841
1   10   13   23   -0.0000000000
1   10   13   25   0.0001306719
1   10   14   18   -0.0000000000
1   10   14   23   0.0003494103
1   10   14   25   0.0000000000
2   6   1   15   0.0004164417
2   6   1   16   -0.0000000000
2   6   1   17   0.0012100278
2   6   1   19   -0.0000000000
2   6   1   20   0.0015228102
2   6   1   21   -0.0000000000
2   6   1   22   0.0002949416
2   6   1   24   -0.0007284227
2   6   1   26   0.0000000000
2   6   1   27   0.0002116687
2   6   1   28   -0.0000000000
2   6   2   15   -0.0000000000
2   6   2   16   0.0011195774
2   6   2   17   0.0000000000
2   6   2   19   -0.0007601720
2   6   2   20   -0.0000000000
2   6   2   21   -0.0027242653
2   6   2   22   -0.0000000000
2   6   2   24   0.0000000000
2   6   2   26   -0.0003302088
2   6   2   27   -0.0000000000
2   6   2   28   -0.0006471647
2   6   3   15   0.0009212996
2   6   3   16   0.0000000000
2   6   3   17   0.0003218401
2   6   3   19   0.0000000000
2   6   3   20   0.0018127207
2   6   3   21   0.0000000000
2   6   3   22   0.0004713610
2   6   3   24   0.0004482647
