Begin IJ Block
4   13   -0.0000000000
5   5   -2.3825610953
5   6   0.0000000023
5   7   -0.3545223336
5   8   0.0000000016
5   10   0.0000000196
5   12   0.4214371406
5   13   0.0000000152
6   6   -2.8612978709
6   7   0.0000000017
6   8   -0.0901494004
6   10   0.1006882846
6   11   0.0000000000
6   12   0.0000000078
6   13   0.3396309906
7   7   -2.8488393309
7   8   -0.0000000023
7   10   0.0000000235
7   12   0.1786486144
7   13   0.0000000152
8   8   -2.5183567952
8   10   0.0263020667
8   12   -0.0000000016
8   13   -0.0892601995
9   9   -2.5023228886
9   11   0.0000000004
10   10   -2.5343325633
10   11   0.0000000000
10   12   0.0000000747
10   13   0.2149278728
11   11   -2.4767555114
11   12   0.0000000000
11   13   0.0000000000
12   12   -2.0909180453
12   13   0.0000000479
13   13   -2.2011877878

End AB Block
Begin IJAB Block
1   6   1   14   0.0031356937
1   6   1   15   0.0000000000
1   6   1   16   0.0014037210
1   6   1   18   -0.0000000000
1   6   1   19   0.0045978425
1   6   1   20   0.0000000000
1   6   1   21   0.0013935632
1   6   1   23   -0.0036865247
1   6   1   25   -0.0000000000
1   6   1   26   -0.0007118676
1   6   2   14   0.0000000000
1   6   2   15   0.0013132641
1   6   2   16   0.0000000000
1   6   2   18   -0.0008994112
1   6   2   19   0.0000000000
1   6   2   20   -0.0032687736
1   6   2   21   0.0000000000
1   6   2   23   -0.0000000000
1   6   2   25   0.0004010642
1   6   2   26   -0.0000000001
1   6   3   14   0.0014037210
1   6   3   15   0.0000000000
1   6   3   16   0.0031937386
1   6   3   18   0.0000000000
1   6   3   19   0.0003604709
1   6   3   20   0.0000000000
1   6   3   21   0.0003854346
1   6   3   23   -0.0039065601
1   6   3   25   0.0000000000
1   6   3   26   -0.0001195600
1   6   4   17   0.0044213276
1   6   4   22   0.0000000000
1   6   4   24   -0.0013597155
1   6   5   14   -0.0000000000
1   6   5   15   -0.0008994112
1   6   5   16   0.0000000000
1   6   5   18   0.0006165700
1   6   5   19   0.0000000001
1   6   5   20   0.0022354883
1   6   5   21   0.0000000000
1   6   5   23   0.0000000000
1   6   5   25   -0.0002708740
1   6   5   26   -0.0000000002
1   6   6   14   0.0045978425
1   6   6   15   0.0000000000
1   6   6   16   0.0003604709
1   6   6   18   0.0000000001
1   6   6   19   0.0078797531
1   6   6   20   0.0000000000
1   6   6   21   0.0022042041
1   6   6   23   -0.0039191804
1   6   6   25   0.0000000001
1   6   6   26   -0.0011744543
1   6   7   14   0.0000000000
1   6   7   15   -0.0032687736
1   6   7   16   0.0000000000
1   6   7   18   0.0022354883
1   6   7   19   0.0000000000
1   6   7   20   0.0081446950
1   6   7   21   0.0000000000
1   6   7   23   0.0000000001
1   6   7   25   -0.0009964984
1   6   7   26   -0.0000000001
1   6   8   14   0.0013935632
1   6   8   15   0.0000000000
1   6   8   16   0.0003854346
1   6   8   18   0.0000000000
1   6   8   19   0.0022042041
1   6   8   20   0.0000000000
1   6   8   21   0.0006436533
1   6   8   23   -0.0014294835
1   6   8   25   -0.0000000000
1   6   8   26   -0.0003353006
1   6   9   17   0.0000000000
1   6   9   22   0.0000039486
1   6   9   24   -0.0000000000
1   6   10   14   -0.0036865247
1   6   10   15   -0.0000000000
1   6   10   16   -0.0039065601
1   6   10   18   0.0000000000
1   6   10   19   -0.0039191804
1   6   10   20   0.0000000001
1   6   10   21   -0.0014294835
1   6   10   23   0.0063255955
1   6   10   25   0.0000000001
1   6   10   26   0.0006654759
1   6   11   17   -0.0013597155
1   6   11   22   -0.0000000000
1   6   11   24   0.0004198005
1   6   12   14   -0.0000000000
1   6   12   15   0.0004010642
1   6   12   16   0.0000000000
1   6   12   18   -0.0002708740
1   6   12   19   0.0000000001
1   6   12   20   -0.0009964984
1   6   12   21   -0.0000000000
1   6   12   23   0.0000000001
1   6   12   25   0.0001230085
1   6   12   26   0.0000000001
1   6   13   14   -0.0007118676
1   6   13   15   -0.0000000001
1   6   13   16   -0.0001195600
1   6   13   18   -0.0000000002
1   6   13   19   -0.0011744543
1   6   13   20   -0.0000000001
1   6   13   21   -0.0003353006
1   6   13   23   0.0006654759
1   6   13   25   0.0000000001
1   6   13   26   0.0001766321
1   7   1   14   -0.0004177143
1   7   1   15   0.0000000000
1   7   1   16   0.0009199338
1   7   1   18   0.0000000000
1   7   1   19   -0.0012145021
1   7   1   20   0.0000000000
1   7   1   21   -0.0001617385
1   7   1   23   -0.0005266341
1   7   1   25   0.0000000000
1   7   1   26   0.0001325186
1   7   2   14   0.0000000000
1   7   2   15   -0.0011188223
1   7   2   16   -0.0000000000
1   7   2   18   0.0006680378
1   7   2   19   -0.0000000000
1   7   2   20   0.0025005268
1   7   2   21   0.0000000000
1   7   2   23   -0.0000000000
1   7   2   25   -0.0002288171
1   7   2   26   -0.0000000000
1   7   3   14   0.0012094041
1   7   3   15   -0.0000000000
1   7   3   16   -0.0003241842
1   7   3   18   0.0000000000
1   7   3   19   0.0022528652
1   7   3   20   0.0000000000
1   7   3   21   0.0005264706
1   7   3   23   -0.0007140689
1   7   3   25   0.0000000000
1   7   3   26   -0.0002735093
1   7   4   17   -0.0032877377
1   7   4   22   0.0000000000
1   7   4   24   0.0007905630
1   7   5   14   0.0000000000
1   7   5   15   0.0007612149
1   7   5   16   0.0000000000
1   7   5   18   -0.0004997468
1   7   5   19   0.0000000000
1   7   5   20   -0.0017147033
1   7   5   21   0.0000000000
1   7   5   23   -0.0000000000
1   7   5   25   0.0002028354
1   7   5   26   -0.0000000000
1   7   6   14   -0.0015247162
1   7   6   15   0.0000000000
1   7   6   16   0.0018093481
1   7   6   18   0.0000000000
1   7   6   19   -0.0036398013
1   7   6   20   -0.0000000000
1   7   6   21   -0.0006078879
1   7   6   23   -0.0004638022
1   7   6   25   -0.0000000000
1   7   6   26   0.0004498639
1   7   7   14   0.0000000000
1   7   7   15   0.0027229234
1   7   7   16   0.0000000000
1   7   7   18   -0.0016391656
1   7   7   19   -0.0000000000
1   7   7   20   -0.0061107644
1   7   7   21   0.0000000000
1   7   7   23   0.0000000000
1   7   7   25   0.0005739997
1   7   7   26   -0.0000000000
1   7   8   14   -0.0002955203
1   7   8   15   0.0000000000
1   7   8   16   0.0004720419
1   7   8   18   0.0000000000
1   7   8   19   -0.0007438379
1   7   8   20   0.0000000000
1   7   8   21   -0.0001808826
1   7   8   23   -0.0001949187
1   7   8   25   -0.0000000000
1   7   8   26   0.0000620794
1   7   9   17   0.0000000000
1   7   9   22   -0.0000642828
1   7   9   24   -0.0000000000
1   7   10   14   -0.0007272608
1   7   10   15   -0.0000000000
1   7   10   16   -0.0004462485
1   7   10   18   -0.0000000000
1   7   10   19   -0.0010309535
1   7   10   20   0.0000000000
1   7   10   21   -0.0003255914
1   7   10   23   0.0009997284
1   7   10   25   0.0000000000
1   7   10   26   0.0001721835
1   7   11   17   0.0009873301
1   7   11   22   -0.0000000000
1   7   11   24   -0.0002899918
1   7   12   14   0.0000000000
1   7   12   15   -0.0003304320
1   7   12   16   0.0000000000
1   7   12   18   0.0002449467
1   7   12   19   -0.0000000000
1   7   12   20   0.0007567360
1   7   12   21   -0.0000000000
1   7   12   23   0.0000000000
1   7   12   25   -0.0001298639
1   7   12   26   0.0000000000
1   7   13   14   0.0002125123
1   7   13   15   -0.0000000000
1   7   13   16   -0.0002452029
1   7   13   18   -0.0000000000
1   7   13   19   0.0005370839
1   7   13   20   -0.0000000000
1   7   13   21   0.0000639391
1   7   13   23   0.0000937142
1   7   13   25   0.0000000000
1   7   13   26   -0.0001165884
1   8   1   14   0.0000000000
1   8   1   15   -0.0000656839
1   8   1   16   0.0000000000
1   8   1   18   0.0004219244
1   8   1   19   -0.0000000000
1   8   1   20   0.0003482445
1   8   1   21   -0.0000000000
1   8   1   23   0.0000000000
1   8   1   25   -0.0004219302
1   8   1   26   0.0000000000
1   8   2   14   0.0006996844
1   8   2   15   0.0000000000
1   8   2   16   0.0004278506
1   8   2   18   0.0000000000
1   8   2   19   0.0005086280
1   8   2   20   0.0000000000
1   8   2   21   0.0007905497
1   8   2   23   -0.0011948653
1   8   2   25   0.0000000000
1   8   2   26   0.0003027848
1   8   3   14   0.0000000000
1   8   3   15   -0.0001673672
1   8   3   16   0.0000000000
1   8   3   18   -0.0003148270
1   8   3   19   -0.0000000000
1   8   3   20   0.0003202610
1   8   3   21   0.0000000000
1   8   3   23   0.0000000000
1   8   3   25   0.0003969950
1   8   3   26   0.0000000000
1   8   4   17   0.0000000000
1   8   4   22   -0.0009585761
1   8   4   24   -0.0000000000
1   8   5   14   -0.0004678519
1   8   5   15   0.0000000000
1   8   5   16   -0.0003618929
1   8   5   18   0.0000000000
1   8   5   19   -0.0003088224
1   8   5   20   0.0000000000
1   8   5   21   -0.0005305404
1   8   5   23   0.0008632201
1   8   5   25   0.0000000000
1   8   5   26   -0.0001668972
1   8   6   14   0.0000000000
1   8   6   15   -0.0000299139
1   8   6   18   0.0009470591
1   8   6   19   0.0000000000
1   8   6   20   0.0004461084
1   8   6   21   0.0000000000
1   8   6   23   0.0000000000
1   8   6   25   -0.0009942584
1   8   6   26   -0.0000000000
1   8   7   14   -0.0017154874
1   8   7   15   0.0000000000
1   8   7   16   -0.0010909137
1   8   7   18   0.0000000000
1   8   7   19   -0.0012471627
1   8   7   20   0.0000000000
1   8   7   21   -0.0019076631
1   8   7   23   0.0029414994
1   8   7   25   0.0000000000
1   8   7   26   -0.0007089014
1   8   8   14   -0.0000000000
1   8   8   15   0.0000438944
1   8   8   16   -0.0000000000
1   8   8   18   0.0001819907
1   8   8   19   0.0000000000
1   8   8   20   0.0000120914
1   8   8   21   -0.0000000000
1   8   8   23   0.0000000000
1   8   8   25   -0.0001923927
1   8   8   26   0.0000000000
1   8   9   17   -0.0000869573
1   8   9   22   0.0000000000
1   8   9   24   -0.0000020755
1   8   10   14   0.0000000000
1   8   10   15   0.0001473408
1   8   10   16   0.0000000000
1   8   10   18   -0.0000287833
1   8   10   19   -0.0000000000
1   8   10   20   -0.0004598965
1   8   10   21   -0.0000000000
1   8   10   23   0.0000000001
1   8   10   25   -0.0000142256
1   8   10   26   0.0000000000
1   8   11   17   -0.0000000000
1   8   11   22   0.0002631313
1   8   11   24   0.0000000000
1   8   12   14   0.0001924661
1   8   12   15   0.0000000000
1   8   12   16   0.0002085313
1   8   12   18   0.0000000000
1   8   12   19   0.0000978813
1   8   12   20   0.0000000000
1   8   12   21   0.0002294559
1   8   12   23   -0.0004018018
1   8   12   25   0.0000000000
1   8   12   26   0.0000460096
1   8   13   14   0.0000000000
1   8   13   15   0.0000491845
1   8   13   16   0.0000000000
1   8   13   18   -0.0001389297
1   8   13   19   -0.0000000000
1   8   13   20   -0.0001470136
1   8   13   21   -0.0000000000
1   8   13   23   0.0000000000
1   8   13   25   0.0001242321
1   8   13   26   0.0000000000
1   9   1   14   0.0004289753
1   9   1   15   0.0000000000
1   9   1   16   0.0009705315
1   9   1   18   0.0000000000
1   9   1   19   0.0000878134
1   9   1   20   0.0000000000
1   9   1   21   -0.0003101614
1   9   1   23   -0.0013457867
1   9   1   25   0.0000000000
1   9   1   26   0.0000540549
1   9   2   14   0.0000000000
1   9   2   15   -0.0003436439
1   9   2   16   0.0000000000
1   9   2   18   0.0007434242
1   9   2   19   -0.0000000000
1   9   2   20   0.0009349167
1   9   2   21   -0.0000000000
1   9   2   23   0.0000000000
1   9   2   25   -0.0005893030
1   9   2   26   0.0000000000
1   9   3   14   -0.0003871711
1   9   3   15   0.0000000000
1   9   3   16   -0.0005964908
1   9   3   18   0.0000000000
1   9   3   19   -0.0003080095
1   9   3   20   0.0000000000
1   9   3   21   0.0003137872
1   9   3   23   0.0010071298
1   9   3   25   0.0000000000
1   9   3   26   -0.0000561754
1   9   4   17   -0.0011008173
1   9   4   22   0.0000000000
1   9   4   24   0.0012718180
1   9   5   14   0.0000000000
1   9   5   15   0.0002956501
1   9   5   16   0.0000000000
1   9   5   18   -0.0005553895
1   9   5   19   0.0000000000
1   9   5   20   -0.0007599284
1   9   5   21   -0.0000000000
1   9   5   23   0.0000000000
1   9   5   25   0.0003969587
1   9   5   26   0.0000000000
1   9   6   14   0.0010364525
1   9   6   15   -0.0000000000
1   9   6   16   0.0020962630
1   9   6   18   -0.0000000000
1   9   6   19   0.0004022281
1   9   6   20   -0.0000000000
1   9   6   21   -0.0007380867
1   9   6   23   -0.0030348684
1   9   6   25   -0.0000000000
1   9   6   26   0.0001023223
1   9   7   14   0.0000000000
1   9   7   15   0.0008526578
1   9   7   16   0.0000000000
1   9   7   18   -0.0018002780
1   9   7   19   -0.0000000000
1   9   7   20   -0.0023149786
1   9   7   21   -0.0000000000
1   9   7   23   0.0000000000
1   9   7   25   0.0014193682
1   9   7   26   0.0000000000
1   9   8   14   0.0001925497
1   9   8   15   -0.0000000000
1   9   8   16   0.0005528244
1   9   8   18   0.0000000000
1   9   8   19   -0.0000416649
1   9   8   20   -0.0000000000
1   9   8   21   -0.0001780304
1   9   8   23   -0.0007350991
1   9   8   25   -0.0000000000
1   9   8   26   0.0000779119
1   9   9   17   0.0000000000
1   9   9   22   0.0000026997
1   9   9   24   -0.0000000000
1   9   10   14   -0.0000232228
1   9   10   15   0.0000000000
1   9   10   16   -0.0001856943
1   9   10   18   0.0000000000
1   9   10   19   0.0001382773
1   9   10   20   0.0000000000
1   9   10   21   -0.0000566709
1   9   10   23   0.0001411126
1   9   10   25   0.0000000001
1   9   10   26   -0.0000011267
1   9   11   17   0.0004326626
1   9   11   22   -0.0000000000
1   9   11   24   -0.0004106566
1   9   12   14   0.0000000000
1   9   12   15   -0.0001673769
1   9   12   16   0.0000000000
1   9   12   18   0.0002553593
1   9   12   19   -0.0000000000
1   9   12   20   0.0004120820
1   9   12   21   -0.0000000000
1   9   12   23   0.0000000001
1   9   12   25   -0.0001612998
1   9   12   26   0.0000000000
1   9   13   14   -0.0001509204
1   9   13   15   0.0000000000
1   9   13   16   -0.0003312845
1   9   13   18   -0.0000000000
1   9   13   19   -0.0000566579
1   9   13   20   0.0000000000
1   9   13   21   0.0001187299
1   9   13   23   0.0004557194
1   9   13   25   0.0000000000
1   9   13   26   0.0000137577
1   10   1   17   0.0002049765
1   10   1   22   -0.0000000000
1   10   1   24   -0.0005133949
1   10   2   17   -0.0000000000
1   10   2   22   0.0006016854
1   10   2   24   0.0000000000
1   10   3   17   0.0002415132
1   10   3   22   -0.0000000000
1   10   3   24   0.0004041645
1   10   4   14   -0.0015379146
1   10   4   15   0.0000000000
1   10   4   16   -0.0018472170
1   10   4   18   -0.0000000000
1   10   4   19   -0.0022258181
1   10   4   20   0.0000000000
1   10   4   21   -0.0005983771
1   10   4   23   0.0016784504
1   10   4   25   0.0000000000
1   10   4   26   0.0011824227
1   10   5   17   -0.0000000000
1   10   5   22   -0.0004095516
1   10   5   24   0.0000000000
1   10   6   17   0.0000891357
1   10   6   22   -0.0000000000
1   10   6   24   -0.0011197398
1   10   7   17   -0.0000000000
1   10   7   22   -0.0014454806
1   10   7   24   0.0000000000
1   10   8   17   0.0000642653
1   10   8   24   -0.0002722723
1   10   9   15   0.0000786356
1   10   9   16   -0.0000000000
1   10   9   18   -0.0000575836
1   10   9   19   -0.0000000000
1   10   9   20   -0.0001755238
1   10   9   21   -0.0000000000
1   10   9   23   -0.0000000000
1   10   9   25   0.0000358872
1   10   9   26   0.0000000000
1   10   10   17   -0.0004566649
1   10   10   22   -0.0000000000
1   10   10   24   0.0000749653
1   10   11   14   0.0004092170
1   10   11   15   -0.0000000000
1   10   11   16   0.0006175812
1   10   11   19   0.0005412384
1   10   11   20   -0.0000000000
1   10   11   21   0.0001524698
1   10   11   23   -0.0005249697
1   10   11   25   -0.0000000000
1   10   11   26   -0.0003178177
1   10   12   17   -0.0000000000
1   10   12   22   0.0001769663
1   10   12   24   0.0000000000
1   10   13   17   0.0000896025
1   10   13   22   -0.0000000000
1   10   13   24   0.0001282416
2   6   1   14   -0.0004177143
2   6   1   15   0.0000000000
2   6   1   16   0.0012094041
2   6   1   18   0.0000000000
2   6   1   19   -0.0015247162
2   6   1   20   0.0000000000
2   6   1   21   -0.0002955203
2   6   1   23   -0.0007272608
2   6   1   25   0.0000000000
2   6   1   26   0.0002125123
2   6   2   14   0.0000000000
2   6   2   15   -0.0011188223
2   6   2   16   -0.0000000000
2   6   2   18   0.0007612149
2   6   2   19   0.0000000000
2   6   2   20   0.0027229234
2   6   2   21   0.0000000000
2   6   2   23   -0.0000000000
2   6   2   25   -0.0003304320
2   6   2   26   -0.0000000000
2   6   3   14   0.0009199338
2   6   3   15   -0.0000000000
2   6   3   16   -0.0003241842
2   6   3   18   0.0000000000
2   6   3   19   0.0018093481
2   6   3   20   0.0000000000
2   6   3   21   0.0004720419
2   6   3   23   -0.0004462485
2   6   3   25   0.0000000000
2   6   3   26   -0.0002452029
2   6   4   17   -0.0032877377
2   6   4   22   0.0000000000
2   6   4   24   0.0009873301
2   6   5   14   0.0000000000
2   6   5   15   0.0006680378
2   6   5   16   0.0000000000
2   6   5   18   -0.0004997468
2   6   5   19   0.0000000000
2   6   5   20   -0.0016391656
2   6   5   21   0.0000000000
2   6   5   23   -0.0000000000
2   6   5   25   0.0002449467
2   6   5   26   -0.0000000000
2   6   6   14   -0.0012145021
2   6   6   15   -0.0000000000
2   6   6   16   0.0022528652
2   6   6   18   0.0000000000
2   6   6   19   -0.0036398013
2   6   6   20   -0.0000000000
2   6   6   21   -0.0007438379
2   6   6   23   -0.0010309535
2   6   6   25   -0.0000000000
2   6   6   26   0.0005370839
2   6   7   14   0.0000000000
2   6   7   15   0.0025005268
2   6   7   16   0.0000000000
2   6   7   18   -0.0017147033
2   6   7   19   -0.0000000000
2   6   7   20   -0.0061107644
2   6   7   21   0.0000000000
2   6   7   23   0.0000000000
2   6   7   25   0.0007567360
2   6   7   26   -0.0000000000
2   6   8   14   -0.0001617385
2   6   8   15   0.0000000000
2   6   8   16   0.0005264706
2   6   8   18   0.0000000000
2   6   8   19   -0.0006078879
2   6   8   20   0.0000000000
2   6   8   21   -0.0001808826
2   6   8   23   -0.0003255914
2   6   8   25   -0.0000000000
2   6   8   26   0.0000639391
2   6   9   17   0.0000000000
2   6   9   22   -0.0000642828
2   6   9   24   -0.0000000000
2   6   10   14   -0.0005266341
2   6   10   15   -0.0000000000
2   6   10   16   -0.0007140689
2   6   10   18   -0.0000000000
2   6   10   19   -0.0004638022
2   6   10   20   0.0000000000
2   6   10   21   -0.0001949187
2   6   10   23   0.0009997284
2   6   10   25   0.0000000000
2   6   10   26   0.0000937142
2   6   11   17   0.0007905630
2   6   11   22   -0.0000000000
2   6   11   24   -0.0002899918
2   6   12   14   0.0000000000
2   6   12   15   -0.0002288171
2   6   12   16   0.0000000000
2   6   12   18   0.0002028354
2   6   12   19   -0.0000000000
2   6   12   20   0.0005739997
2   6   12   21   -0.0000000000
2   6   12   23   0.0000000000
2   6   12   25   -0.0001298639
2   6   12   26   0.0000000000
2   6   13   14   0.0001325186
2   6   13   15   -0.0000000000
2   6   13   16   -0.0002735093
2   6   13   18   -0.0000000000
2   6   13   19   0.0004498639
2   6   13   20   -0.0000000000
2   6   13   21   0.0000620794
2   6   13   23   0.0001721835
2   6   13   25   0.0000000000
2   6   13   26   -0.0001165884
2   7   1   14   0.0113893320
2   7   1   15   0.0000000007
2   7   1   16   0.0029774528
2   7   1   18   0.0000000004
2   7   1   19   0.0167832667
2   7   1   20   0.0000000006
2   7   1   21   0.0040630606
2   7   1   23   -0.0103996230
2   7   1   25   0.0000000014
2   7   1   26   -0.0024707895
2   7   2   14   0.0000000007
2   7   2   15   0.0043471870
2   7   2   16   0.0000000001
2   7   2   18   -0.0026200414
2   7   2   19   -0.0000000010
2   7   2   20   -0.0091291244
2   7   2   21   -0.0000000002
2   7   2   23   0.0000000010
2   7   2   25   0.0007532275
2   7   2   26   0.0000000010
2   7   3   14   0.0029774528
2   7   3   15   0.0000000001
2   7   3   16   0.0063960795
2   7   3   18   -0.0000000002
2   7   3   19   0.0025554135
2   7   3   20   0.0000000002
2   7   3   21   0.0001657782
2   7   3   23   -0.0061744373
2   7   3   25   -0.0000000007
2   7   3   26   -0.0021013386
2   7   4   17   0.0103511072
2   7   4   22   0.0000000000
2   7   4   24   -0.0023319210
2   7   5   14   0.0000000004
2   7   5   15   -0.0026200414
2   7   5   16   -0.0000000002
2   7   5   18   0.0055911653
2   7   5   19   -0.0000000008
2   7   5   20   0.0070012878
2   7   5   21   -0.0000000001
2   7   5   23   -0.0000000002
2   7   5   25   -0.0046850971
2   7   5   26   0.0000000001
2   7   6   14   0.0167832667
2   7   6   15   -0.0000000010
2   7   6   16   0.0025554135
2   7   6   18   -0.0000000008
2   7   6   19   0.0283656700
2   7   6   20   -0.0000000009
2   7   6   21   0.0048200212
2   7   6   23   -0.0123510750
2   7   6   25   -0.0000000028
2   7   6   26   -0.0063171984
2   7   7   14   0.0000000006
2   7   7   15   -0.0091291244
2   7   7   16   0.0000000002
2   7   7   18   0.0070012878
2   7   7   19   -0.0000000009
2   7   7   20   0.0208910096
2   7   7   21   -0.0000000002
2   7   7   23   0.0000000011
2   7   7   25   -0.0033143060
2   7   7   26   0.0000000012
2   7   8   14   0.0040630606
2   7   8   15   -0.0000000002
2   7   8   16   0.0001657782
2   7   8   18   -0.0000000001
2   7   8   19   0.0048200212
2   7   8   20   -0.0000000002
2   7   8   21   0.0068834264
2   7   8   23   -0.0035161420
2   7   8   25   -0.0000000005
2   7   8   26   0.0010551901
2   7   9   17   0.0000000000
2   7   9   22   0.0051472532
2   7   9   24   -0.0000000000
2   7   10   14   -0.0103996230
2   7   10   15   0.0000000010
2   7   10   16   -0.0061744373
2   7   10   18   -0.0000000002
2   7   10   19   -0.0123510750
2   7   10   20   0.0000000011
2   7   10   21   -0.0035161420
2   7   10   23   0.0147237731
2   7   10   25   -0.0000000007
2   7   10   26   0.0005677340
2   7   11   17   -0.0023319210
2   7   11   22   -0.0000000000
2   7   11   24   0.0049447020
2   7   12   14   0.0000000014
2   7   12   15   0.0007532275
2   7   12   16   -0.0000000007
2   7   12   18   -0.0046850971
2   7   12   19   -0.0000000028
2   7   12   20   -0.0033143060
2   7   12   21   -0.0000000005
2   7   12   23   -0.0000000007
2   7   12   25   0.0054497719
2   7   12   26   0.0000000004
2   7   13   14   -0.0024707895
2   7   13   15   0.0000000010
2   7   13   16   -0.0021013386
2   7   13   18   0.0000000001
2   7   13   19   -0.0063171984
2   7   13   20   0.0000000012
2   7   13   21   0.0010551901
2   7   13   23   0.0005677340
2   7   13   25   0.0000000004
2   7   13   26   0.0058138004
2   8   1   14   0.0000000000
2   8   1   15   -0.0079382528
2   8   1   16   -0.0000000002
2   8   1   18   0.0033319045
2   8   1   19   -0.0000000001
2   8   1   20   0.0171350062
2   8   1   21   0.0000000000
2   8   1   23   -0.0000000005
2   8   1   25   0.0001385776
2   8   1   26   -0.0000000004
2   8   2   14   -0.0031346877
2   8   2   15   -0.0000000009
2   8   2   16   -0.0012591712
2   8   2   18   -0.0000000009
2   8   2   19   -0.0028231093
2   8   2   20   -0.0000000011
2   8   2   21   -0.0029236916
2   8   2   23   0.0038917670
2   8   2   25   -0.0000000009
2   8   2   26   -0.0007601779
2   8   3   14   0.0000000000
2   8   3   15   -0.0045040104
2   8   3   16   -0.0000000002
2   8   3   18   0.0044126375
2   8   3   19   -0.0000000001
2   8   3   20   0.0117224933
2   8   3   21   -0.0000000001
2   8   3   23   -0.0000000004
2   8   3   25   -0.0028327107
2   8   3   26   -0.0000000004
2   8   4   17   -0.0000000000
2   8   4   22   0.0020834612
2   8   4   24   0.0000000000
2   8   5   14   0.0025014544
2   8   5   15   -0.0000000011
2   8   5   16   0.0023566356
2   8   5   18   -0.0000000010
2   8   5   19   0.0043210991
2   8   5   20   -0.0000000012
2   8   5   21   0.0017024831
2   8   5   23   -0.0030416528
2   8   5   25   -0.0000000019
2   8   5   26   -0.0044869023
2   8   6   14   0.0000000001
2   8   6   15   -0.0095284345
2   8   6   16   0.0000000001
2   8   6   18   0.0047226608
2   8   6   19   -0.0000000001
2   8   6   20   0.0215385760
2   8   6   21   -0.0000000001
2   8   6   23   0.0000000007
2   8   6   25   -0.0001019405
2   8   6   26   0.0000000005
2   8   7   14   0.0081608080
2   8   7   15   -0.0000000010
2   8   7   16   0.0050855263
2   8   7   18   -0.0000000010
2   8   7   19   0.0095416261
2   8   7   20   -0.0000000012
2   8   7   21   0.0050386539
2   8   7   23   -0.0099664626
2   8   7   25   -0.0000000013
2   8   7   26   -0.0016147295
2   8   8   14   -0.0000000000
2   8   8   15   -0.0037858159
2   8   8   16   -0.0000000001
2   8   8   18   0.0031191101
2   8   8   19   -0.0000000000
2   8   8   20   0.0076717420
2   8   8   21   0.0000000000
2   8   8   23   -0.0000000002
2   8   8   25   -0.0033064687
2   8   8   26   -0.0000000001
2   8   9   17   0.0001531161
2   8   9   22   -0.0000000000
2   8   9   24   0.0029898278
2   8   10   14   0.0000000001
2   8   10   15   0.0094320152
2   8   10   16   -0.0000000007
2   8   10   18   -0.0052730068
2   8   10   19   -0.0000000003
2   8   10   20   -0.0212828137
2   8   10   21   -0.0000000003
2   8   10   23   -0.0000000018
2   8   10   25   0.0009646785
2   8   10   26   -0.0000000016
2   8   11   17   0.0000000000
2   8   11   22   0.0033957452
2   8   11   24   -0.0000000000
2   8   12   14   -0.0009731702
2   8   12   15   -0.0000000022
2   8   12   16   -0.0019828911
2   8   12   18   -0.0000000025
2   8   12   19   -0.0026740903
