Begin IJ Block
1   7   3   15   0.0000000000
1   7   3   16   -0.0019737650
1   7   3   17   -0.0014105409
1   7   3   19   -0.0000000000
1   7   3   21   -0.0000000000
1   7   3   22   -0.0033449398
1   7   3   26   -0.0002799321
1   7   3   27   -0.0000000000
1   7   3   28   0.0024055144
1   7   4   15   0.0026506388
1   7   4   16   0.0000000000
1   7   4   18   -0.0020803394
1   7   4   19   -0.0042429805
1   7   4   21   -0.0017315271
1   7   4   22   0.0000000000
1   7   4   25   0.0006476913
1   7   4   27   -0.0037352200
1   7   4   28   -0.0000000000
1   7   5   15   0.0021841018
1   7   5   17   -0.0000000000
1   7   5   18   -0.0035985391
1   7   5   19   -0.0047643225
1   7   5   21   -0.0012952912
1   7   5   25   -0.0022828903
1   7   5   27   -0.0038193319
1   7   5   28   0.0000000000
1   7   6   20   -0.0093603010
1   7   6   24   0.0010094440
1   7   7   15   0.0005820066
1   7   7   17   -0.0000000000
1   7   7   18   -0.0016240058
1   7   7   19   -0.0015492006
1   7   7   21   -0.0004775509
1   7   7   22   -0.0000000000
1   7   7   25   -0.0014904924
1   7   7   27   -0.0012186319
1   7   7   28   0.0000000000
1   7   8   16   -0.0051056831
1   7   8   17   -0.0031941797
1   7   8   18   0.0000000000
1   7   8   21   -0.0000000000
1   7   8   22   -0.0086369757
1   7   8   25   0.0000000000
1   7   8   26   -0.0007933369
1   7   8   27   0.0000000000
1   7   8   28   0.0057510405
1   7   9   23   -0.0001627885
1   7   10   20   0.0014732089
1   7   10   24   -0.0003099928
1   7   11   15   0.0028963534
1   7   11   18   -0.0002204253
1   7   11   19   -0.0036771979
1   7   11   21   -0.0019824265
1   7   11   22   0.0000000000
1   7   11   25   0.0032338138
1   7   11   27   -0.0035850837
1   7   12   16   -0.0005403451
1   7   12   17   -0.0003149349
1   7   12   22   -0.0009166092
1   7   12   26   -0.0001180805
1   7   12   28   0.0005921827
1   7   13   15   0.0021765353
1   7   13   16   0.0000000000
1   7   13   17   -0.0000000000
1   7   13   18   -0.0036568457
1   7   13   19   -0.0047632191
1   7   13   21   -0.0013526041
1   7   13   22   0.0000000000
1   7   13   25   -0.0023755057
1   7   13   27   -0.0038956902
1   7   14   16   0.0042164187
1   7   14   17   0.0028436020
1   7   14   18   -0.0000000000
1   7   14   19   0.0000000000
1   7   14   21   0.0000000000
1   7   14   22   0.0071599874
1   7   14   26   0.0006325714
1   7   14   28   -0.0050372122
1   8   1   16   0.0004459271
1   8   1   17   0.0012877782
1   8   1   18   -0.0000000000
1   8   1   22   0.0009343524
1   8   1   26   -0.0000579601
1   8   1   28   -0.0018907378
1   8   2   15   -0.0014187750
1   8   2   18   0.0000190912
1   8   2   19   0.0001158359
1   8   2   21   0.0017391447
1   8   2   25   -0.0029586930
1   8   2   27   0.0003423151
1   8   3   15   -0.0009639652
1   8   3   17   -0.0000000000
1   8   3   18   -0.0001829563
1   8   3   19   -0.0000167692
1   8   3   21   0.0012361449
1   8   3   25   -0.0022328264
1   8   3   27   0.0000936902
1   8   3   28   0.0000000000
1   8   4   15   0.0000000000
1   8   4   16   0.0003956470
1   8   4   17   -0.0011561297
1   8   4   18   0.0000000000
1   8   4   21   -0.0000000000
1   8   4   22   0.0007445325
1   8   4   25   0.0000000000
1   8   4   26   0.0002940928
1   8   4   28   0.0008965229
1   8   5   16   -0.0004387996
1   8   5   17   -0.0023022211
1   8   5   18   0.0000000000
1   8   5   22   -0.0008904904
1   8   5   26   0.0002877522
1   8   5   28   0.0029586476
1   8   6   23   -0.0026282345
1   8   7   16   -0.0001549201
1   8   7   17   -0.0009138404
1   8   7   22   -0.0003899713
1   8   7   26   0.0000326959
1   8   7   28   0.0012983526
1   8   8   15   -0.0027481331
1   8   8   18   -0.0000218692
1   8   8   19   0.0002770914
1   8   8   21   0.0033211107
1   8   8   25   -0.0057209608
1   8   8   27   0.0006937739
1   8   9   20   -0.0002585710
1   8   9   24   -0.0000097579
1   8   10   23   0.0003734845
1   8   11   16   0.0008268348
1   8   11   17   -0.0000263294
1   8   11   22   0.0017386734
1   8   11   26   0.0003260163
1   8   11   28   -0.0008663426
1   8   12   15   -0.0003052719
1   8   12   18   0.0000006596
1   8   12   19   0.0000624084
1   8   12   21   0.0003340277
1   8   12   25   -0.0006054287
1   8   12   27   0.0001009257
1   8   13   15   0.0000000000
1   8   13   16   -0.0004604986
1   8   13   17   -0.0023374146
1   8   13   18   0.0000000000
1   8   13   21   -0.0000000000
1   8   13   22   -0.0009365838
1   8   13   25   0.0000000000
1   8   13   26   0.0002627694
1   8   13   28   0.0030287370
1   8   14   15   0.0021524698
1   8   14   17   0.0000000000
1   8   14   18   0.0003113231
1   8   14   19   -0.0000357020
1   8   14   21   -0.0026457735
1   8   14   25   0.0048787892
1   8   14   27   -0.0003358919
1   8   14   28   -0.0000000000
1   9   1   15   -0.0006602220
1   9   1   17   -0.0000000000
1   9   1   18   -0.0018472048
1   9   1   19   -0.0001516343
1   9   1   21   -0.0007355172
1   9   1   25   -0.0034675182
1   9   1   27   -0.0005405094
1   9   2   16   0.0009434193
1   9   2   17   0.0021126667
1   9   2   18   -0.0000000000
1   9   2   22   0.0015992422
1   9   2   26   0.0000943326
1   9   2   28   -0.0027877048
1   9   3   15   0.0000000000
1   9   3   16   0.0008712196
