Begin IJ Block
2   7   13   18   0.0000000000
2   7   13   20   -0.0055959727
2   7   13   21   0.0000000000
2   7   13   22   0.0042837659
2   7   13   25   -0.0048129667
2   7   13   26   0.0000000000
2   7   13   27   0.0054319668
2   7   13   28   0.0000000000
2   7   14   16   -0.0019479089
2   7   14   17   -0.0000000000
2   7   14   18   0.0041017481
2   7   14   20   -0.0000000000
2   7   14   21   -0.0015482300
2   7   14   22   0.0000000000
2   7   14   25   0.0000000000
2   7   14   26   0.0023515512
2   7   14   27   0.0000000000
2   7   14   28   0.0058738172
2   8   1   16   -0.0113935620
2   8   1   17   -0.0000000000
2   8   1   18   -0.0033145250
2   8   1   20   -0.0000000000
2   8   1   21   -0.0219439074
2   8   1   26   0.0047900516
2   8   1   27   0.0000000000
2   8   1   28   0.0057168770
2   8   2   15   -0.0041995489
2   8   2   17   -0.0010622150
2   8   2   20   -0.0025048965
2   8   2   21   0.0000000000
2   8   2   22   0.0043092577
2   8   2   25   -0.0056587036
2   8   2   27   0.0011232363
2   8   3   15   -0.0000000000
2   8   3   16   -0.0052657361
2   8   3   17   -0.0000000000
2   8   3   18   -0.0052913545
2   8   3   20   -0.0000000000
2   8   3   21   -0.0136254408
2   8   3   25   0.0000000000
2   8   3   26   0.0025792573
2   8   3   27   0.0000000000
2   8   3   28   -0.0016588260
2   8   4   15   -0.0028695273
2   8   4   16   0.0000000000
2   8   4   17   -0.0030248695
2   8   4   18   0.0000000000
2   8   4   20   -0.0060145282
2   8   4   21   0.0000000000
2   8   4   22   0.0030230649
2   8   4   25   -0.0034890660
2   8   4   26   -0.0000000000
2   8   4   27   -0.0039680487
2   8   4   28   -0.0000000000
2   8   5   23   -0.0026232224
2   8   6   16   -0.0117022072
2   8   6   17   -0.0000000000
2   8   6   18   -0.0050359655
2   8   6   20   -0.0000000000
2   8   6   21   -0.0249584110
2   8   6   22   0.0000000000
2   8   6   25   -0.0000000000
2   8   6   26   0.0074178809
2   8   6   27   -0.0000000000
2   8   6   28   0.0037802969
2   8   7   15   -0.0103467747
2   8   7   16   0.0000000000
2   8   7   17   -0.0059007525
2   8   7   20   -0.0112512657
2   8   7   21   0.0000000000
